資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200807,5355,8,76,3593138,2.16
20200807,5355,9,151,11331523,6.82
20200807,5355,10,89,12221000,7.35
20200807,5355,11,35,10012104,6.02
20200807,5355,12,12,5694222,3.42
20200807,5355,13,6,4098774,2.46
20200807,5355,14,4,3579722,2.15
20200807,5355,15,23,85992291,51.76
20200807,5355,16,0,0,0.00
20200807,5355,17,16034,166122792,100.00
20200807,5356,1,13830,2295805,2.22
20200807,5356,2,6761,15731456,15.26
20200807,5356,3,1282,9792920,9.50
20200807,5356,4,373,4618493,4.48
20200807,5356,5,273,4790110,4.64
20200807,5356,6,163,4012271,3.89
20200807,5356,7,104,3660636,3.55
20200807,5356,8,53,2401481,2.33
20200807,5356,9,84,6070395,5.89
20200807,5356,10,40,5864616,5.69
20200807,5356,11,18,4802489,4.66
20200807,5356,12,7,3570000,3.46
20200807,5356,13,3,2080400,2.01
20200807,5356,14,2,1723000,1.67
20200807,5356,15,9,31625928,30.69
20200807,5356,16,0,0,0.00
20200807,5356,17,23002,103040000,100.00
20200807,5364,1,8169,736509,5.22
20200807,5364,2,1021,1941663,13.77
20200807,5364,3,109,794708,5.63
20200807,5364,4,40,497189,3.52
20200807,5364,5,13,235425,1.66
20200807,5364,6,14,350105,2.48
20200807,5364,7,5,177000,1.25
20200807,5364,8,4,174987,1.24
20200807,5364,9,9,679688,4.82
20200807,5364,10,9,1299243,9.21
20200807,5364,11,8,2238184,15.87
20200807,5364,12,1,490448,3.47
20200807,5364,13,0,0,0.00
20200807,5364,14,0,0,0.00
20200807,5364,15,3,4484791,31.80
20200807,5364,16,0,0,0.00
20200807,5364,17,9405,14099940,100.00
20200807,5371,1,24317,3919710,0.90
20200807,5371,2,19899,42917508,9.87
20200807,5371,3,3477,26584041,6.11
20200807,5371,4,991,12564145,2.89
20200807,5371,5,550,10060503,2.31
20200807,5371,6,446,11304458,2.60
20200807,5371,7,226,8038937,1.85
20200807,5371,8,127,5766016,1.32
20200807,5371,9,247,17848958,4.10
20200807,5371,10,117,16531411,3.80
20200807,5371,11,61,17755650,4.08
20200807,5371,12,26,12616143,2.90
20200807,5371,13,24,16499384,3.79
20200807,5371,14,14,12586635,2.89
20200807,5371,15,45,219429611,50.51
20200807,5371,16,0,0,0.00
20200807,5371,17,50567,434423110,100.00
20200807,5372,1,1321,148950,0.30
20200807,5372,2,2988,6925032,13.96
20200807,5372,3,590,5175642,10.43
20200807,5372,4,154,2029931,4.09
20200807,5372,5,141,2738696,5.52
20200807,5372,6,120,3330668,6.71
20200807,5372,7,56,2093665,4.22
20200807,5372,8,64,3113750,6.27
20200807,5372,9,72,5362054,10.81
20200807,5372,10,33,4756000,9.59
20200807,5372,11,10,2959653,5.96
20200807,5372,12,6,3312721,6.68
20200807,5372,13,3,2115000,4.26
20200807,5372,14,0,0,0.00
20200807,5372,15,4,5524874,11.14
20200807,5372,16,0,0,0.00
20200807,5372,17,5562,49586636,100.00
20200807,5376,1,1939,312642,0.91
20200807,5376,2,1203,2760343,8.10
20200807,5376,3,362,3012698,8.84
20200807,5376,4,109,1384451,4.06
20200807,5376,5,102,1938198,5.69
20200807,5376,6,76,1931237,5.67
20200807,5376,7,28,998034,2.93
20200807,5376,8,28,1335149,3.92
20200807,5376,9,40,3024335,8.88
20200807,5376,10,31,4404671,12.93
20200807,5376,11,9,2321289,6.81
20200807,5376,12,4,1824531,5.35
20200807,5376,13,1,774000,2.27
20200807,5376,14,0,0,0.00
20200807,5376,15,3,8035643,23.59
20200807,5376,16,0,0,0.00
20200807,5376,17,3935,34057221,100.00
20200807,5381,1,9073,1550549,0.86
20200807,5381,2,3126,7682582,4.26
20200807,5381,3,795,5705586,3.16
20200807,5381,4,354,4362563,2.42
20200807,5381,5,198,3585098,1.98
20200807,5381,6,150,3695720,2.05
20200807,5381,7,117,4164006,2.31
20200807,5381,8,54,2430823,1.34
20200807,5381,9,139,9822163,5.45
20200807,5381,10,89,12311248,6.83
20200807,5381,11,33,9065621,5.03
20200807,5381,12,22,10791736,5.99
20200807,5381,13,12,8205991,4.55
20200807,5381,14,4,3673349,2.03
20200807,5381,15,13,93109802,51.68
20200807,5381,16,0,0,0.00
20200807,5381,17,14179,180156837,100.00
20200807,5383,1,5813,624111,0.78
20200807,5383,2,2055,4585078,5.77
20200807,5383,3,478,3808010,4.79
20200807,5383,4,169,2150144,2.70
20200807,5383,5,96,1789203,2.25
20200807,5383,6,83,2107012,2.65
20200807,5383,7,41,1476429,1.85
20200807,5383,8,23,1080059,1.36
20200807,5383,9,53,3893358,4.90
20200807,5383,10,31,4381203,5.51
20200807,5383,11,18,4917635,6.19
20200807,5383,12,3,1344000,1.69
20200807,5383,13,0,0,0.00
20200807,5383,14,2,1839235,2.31
20200807,5383,15,3,45404922,57.18
20200807,5383,16,0,0,0.00
20200807,5383,17,8868,79400399,100.00
20200807,5385,1,7192,1927044,17.24
20200807,5385,2,1129,2297890,20.55
20200807,5385,3,114,830810,7.43
20200807,5385,4,33,403727,3.61
20200807,5385,5,24,415107,3.71
20200807,5385,6,23,560544,5.01
20200807,5385,7,3,99572,0.89
20200807,5385,8,7,326714,2.92
20200807,5385,9,17,1305121,11.67
20200807,5385,10,2,243972,2.18
20200807,5385,11,3,736685,6.59
20200807,5385,12,0,0,0.00
20200807,5385,13,0,0,0.00
20200807,5385,14,0,0,0.00
20200807,5385,15,1,2030000,18.16
20200807,5385,16,0,0,0.00
20200807,5385,17,8548,11177186,100.00
20200807,5386,1,2504,346136,1.54
20200807,5386,2,2273,4389365,19.53
20200807,5386,3,296,2202711,9.80
20200807,5386,4,74,905019,4.02
20200807,5386,5,46,803802,3.57
20200807,5386,6,35,850030,3.78
20200807,5386,7,19,683789,3.04
20200807,5386,8,7,319421,1.42
20200807,5386,9,12,799545,3.55
20200807,5386,10,7,1112378,4.94
20200807,5386,11,6,1644232,7.31
20200807,5386,12,3,1533341,6.82
20200807,5386,13,1,708655,3.15
20200807,5386,14,0,0,0.00
20200807,5386,15,1,6176548,27.48
20200807,5386,16,0,0,0.00
20200807,5386,17,5284,22474972,100.00
20200807,5387,1,142395,2622233,5.82
20200807,5387,2,267,502044,1.11
20200807,5387,3,17,109373,0.24
20200807,5387,4,9,114778,0.25
20200807,5387,5,3,50913,0.11
20200807,5387,6,3,74489,0.16
20200807,5387,7,2,60542,0.13
20200807,5387,8,1,41085,0.09
20200807,5387,9,0,0,0.00
20200807,5387,10,1,157265,0.34
20200807,5387,11,2,683396,1.51
20200807,5387,12,0,0,0.00
20200807,5387,13,0,0,0.00
20200807,5387,14,0,0,0.00
20200807,5387,15,1,40583882,90.18
20200807,5387,16,0,0,0.00
20200807,5387,17,142701,45000000,100.00
20200807,5388,1,3061,560754,0.22
20200807,5388,2,10582,20465014,8.21
20200807,5388,3,1212,9741009,3.91
20200807,5388,4,341,4395335,1.76
20200807,5388,5,234,4340662,1.74
20200807,5388,6,200,5166221,2.07
20200807,5388,7,84,2997782,1.20
20200807,5388,8,68,3184489,1.27
20200807,5388,9,120,8533824,3.42
20200807,5388,10,69,9517589,3.82
20200807,5388,11,50,13648772,5.48
20200807,5388,12,18,8925149,3.58
20200807,5388,13,9,6305803,2.53
20200807,5388,14,3,2725000,1.09
20200807,5388,15,46,148547364,59.64
20200807,5388,16,0,0,0.00
20200807,5388,17,16097,249054767,100.00
20200807,5392,1,15231,1673635,1.00
20200807,5392,2,7532,16182739,9.71
20200807,5392,3,1731,12253413,7.35
20200807,5392,4,691,8418723,5.05
20200807,5392,5,307,5340112,3.20
20200807,5392,6,332,8162552,4.89
20200807,5392,7,143,4963742,2.97
20200807,5392,8,104,4735388,2.84
20200807,5392,9,175,12415501,7.45
20200807,5392,10,77,10715843,6.43
20200807,5392,11,45,12604731,7.56
20200807,5392,12,7,3509060,2.10
20200807,5392,13,6,3887435,2.33
20200807,5392,14,5,4570906,2.74
20200807,5392,15,9,57197583,34.32
20200807,5392,16,0,0,0.00
20200807,5392,17,26395,166631363,100.00
20200807,5395,1,2116,246218,12.65
20200807,5395,2,148,284713,14.63
20200807,5395,3,31,219860,11.30
20200807,5395,4,15,176758,9.08
20200807,5395,5,3,51221,2.63
20200807,5395,6,7,151090,7.76
20200807,5395,7,3,102325,5.26
20200807,5395,8,1,42021,2.16
20200807,5395,9,1,65804,3.38
20200807,5395,10,2,314448,16.16
20200807,5395,11,1,290551,14.93
20200807,5395,12,0,0,0.00
20200807,5395,13,0,0,0.00
20200807,5395,14,0,0,0.00
20200807,5395,15,0,0,0.00
20200807,5395,16,0,0,0.00
20200807,5395,17,2328,1945009,100.00
20200807,5398,1,8376,268537,0.53
20200807,5398,2,689,1572923,3.14
20200807,5398,3,138,1111523,2.22
20200807,5398,4,60,754624,1.51
20200807,5398,5,36,633118,1.26
20200807,5398,6,34,860003,1.72
20200807,5398,7,31,1091853,2.18
20200807,5398,8,21,971019,1.94
20200807,5398,9,41,2853708,5.71
20200807,5398,10,28,4062570,8.13
20200807,5398,11,16,4247194,8.50
20200807,5398,12,14,6905108,13.82
20200807,5398,13,4,2732429,5.47
20200807,5398,14,2,1830000,3.66
20200807,5398,15,9,20055851,40.15
20200807,5398,16,0,0,0.00
20200807,5398,17,9499,49950460,100.00
20200807,5403,1,2030,652701,1.04
20200807,5403,2,3863,8143379,13.00
20200807,5403,3,561,4214118,6.72
20200807,5403,4,201,2546540,4.06
20200807,5403,5,123,2242715,3.58
20200807,5403,6,89,2286100,3.65
20200807,5403,7,51,1774607,2.83
20200807,5403,8,42,1903375,3.03
20200807,5403,9,64,4538890,7.24
20200807,5403,10,21,2749182,4.38
20200807,5403,11,13,3456213,5.51
20200807,5403,12,10,4892263,7.81
20200807,5403,13,8,5636807,9.00
20200807,5403,14,2,1655202,2.64
20200807,5403,15,10,15937949,25.44
20200807,5403,16,0,0,0.00
20200807,5403,17,7088,62630041,100.00
20200807,5410,1,20508,850189,0.98
20200807,5410,2,4945,10713493,12.47
20200807,5410,3,963,7487167,8.71
20200807,5410,4,341,4259838,4.95
20200807,5410,5,182,3406087,3.96
20200807,5410,6,185,4653486,5.41
20200807,5410,7,96,3422310,3.98
20200807,5410,8,54,2472693,2.87
20200807,5410,9,99,7096479,8.26
20200807,5410,10,49,6949731,8.09
20200807,5410,11,18,5436650,6.32
20200807,5410,12,3,1600859,1.86
20200807,5410,13,5,3461936,4.03
20200807,5410,14,2,1851399,2.15
20200807,5410,15,9,22237806,25.88
20200807,5410,16,0,0,0.00
20200807,5410,17,27459,85900123,100.00
20200807,5414,1,3069,1102700,1.60
20200807,5414,2,1233,3035079,4.42
20200807,5414,3,411,3131126,4.56
20200807,5414,4,140,1791142,2.61
20200807,5414,5,88,1621015,2.36
20200807,5414,6,81,2014651,2.93
20200807,5414,7,46,1645526,2.39
20200807,5414,8,24,1108425,1.61
20200807,5414,9,59,4470458,6.51
20200807,5414,10,36,5134353,7.48
20200807,5414,11,13,3359622,4.89
20200807,5414,12,8,3864689,5.63
20200807,5414,13,3,2183893,3.18
20200807,5414,14,3,2682667,3.91
20200807,5414,15,6,31438571,45.83
20200807,5414,16,0,0,0.00
20200807,5414,17,5220,68583917,100.00
20200807,5425,1,18073,753068,0.30
20200807,5425,2,13981,29491035,11.82
20200807,5425,3,2055,16483920,6.60
20200807,5425,4,585,7601786,3.04
20200807,5425,5,393,7292958,2.92
20200807,5425,6,298,7698066,3.08
20200807,5425,7,150,5403415,2.16
20200807,5425,8,72,3402007,1.36
20200807,5425,9,155,11198623,4.48
20200807,5425,10,71,9966215,3.99
20200807,5425,11,46,13529956,5.42
20200807,5425,12,15,6880859,2.75
20200807,5425,13,11,7374282,2.95
20200807,5425,14,7,6338337,2.54
20200807,5425,15,23,116039438,46.51
20200807,5425,16,0,0,0.00
20200807,5425,17,35935,249453965,100.00
20200807,5426,1,11881,452927,0.31
20200807,5426,2,3857,8930882,6.21
20200807,5426,3,1022,7882087,5.48
20200807,5426,4,367,4512447,3.13
20200807,5426,5,223,4117342,2.86
20200807,5426,6,220,5538439,3.85
20200807,5426,7,108,3870486,2.69
20200807,5426,8,67,3085991,2.14
20200807,5426,9,100,7035904,4.89
20200807,5426,10,55,8188924,5.69
20200807,5426,11,20,6039360,4.19
20200807,5426,12,5,2261000,1.57
20200807,5426,13,6,4413000,3.06
20200807,5426,14,0,0,0.00
20200807,5426,15,18,77471211,53.87
20200807,5426,16,0,0,0.00
20200807,5426,17,17949,143800000,100.00
20200807,5432,1,3899,552795,2.67
20200807,5432,2,597,1204900,5.82
20200807,5432,3,68,509745,2.46
20200807,5432,4,21,254731,1.23
20200807,5432,5,12,219699,1.06
20200807,5432,6,12,297976,1.44
20200807,5432,7,8,274127,1.32
20200807,5432,8,3,129000,0.62
20200807,5432,9,5,356000,1.72
20200807,5432,10,3,405799,1.96
20200807,5432,11,3,750499,3.62
20200807,5432,12,0,0,0.00
20200807,5432,13,0,0,0.00
20200807,5432,14,0,0,0.00
20200807,5432,15,4,15732533,76.04
20200807,5432,16,0,0,0.00
20200807,5432,17,4635,20687804,100.00
20200807,5434,1,14562,1363439,0.75
20200807,5434,2,9676,18597430,10.23
20200807,5434,3,1340,9840528,5.41
20200807,5434,4,486,6022128,3.31
20200807,5434,5,219,3943576,2.17
20200807,5434,6,262,6473755,3.56
20200807,5434,7,117,4009578,2.20
20200807,5434,8,84,3829094,2.10
20200807,5434,9,149,10492042,5.77
20200807,5434,10,85,11800296,6.49
20200807,5434,11,52,14882639,8.19
20200807,5434,12,20,9738989,5.35
20200807,5434,13,8,5666159,3.11
20200807,5434,14,6,5476799,3.01
20200807,5434,15,29,69563115,38.28
20200807,5434,16,0,0,0.00
20200807,5434,17,27095,181699567,100.00
20200807,5438,1,17803,326818,0.29
20200807,5438,2,4206,9392885,8.34
20200807,5438,3,867,6942535,6.16
20200807,5438,4,292,3677959,3.26
20200807,5438,5,213,3921469,3.48
20200807,5438,6,177,4531151,4.02
20200807,5438,7,98,3527504,3.13
20200807,5438,8,49,2228880,1.98
20200807,5438,9,101,7111282,6.31
20200807,5438,10,41,6101358,5.42
20200807,5438,11,19,4567404,4.05
20200807,5438,12,8,3856113,3.42
20200807,5438,13,3,2086000,1.85
20200807,5438,14,2,1811000,1.60
20200807,5438,15,11,52454207,46.61
20200807,5438,16,0,0,0.00
20200807,5438,17,23890,112536565,100.00
20200807,5439,1,6832,489161,0.56
20200807,5439,2,5087,10085978,11.73
20200807,5439,3,701,5380991,6.25
20200807,5439,4,233,2901049,3.37
20200807,5439,5,128,2350533,2.73
20200807,5439,6,102,2563538,2.98
20200807,5439,7,49,1737326,2.02
20200807,5439,8,39,1812794,2.10
20200807,5439,9,86,5907571,6.87
20200807,5439,10,45,6221308,7.23
20200807,5439,11,30,8561350,9.95
20200807,5439,12,10,4483462,5.21
20200807,5439,13,6,3923328,4.56
20200807,5439,14,2,1805638,2.10
20200807,5439,15,10,27751725,32.27
20200807,5439,16,0,0,0.00
20200807,5439,17,13360,85975752,100.00
20200807,5442,1,1415,261138,0.39
20200807,5442,2,2019,5042499,7.62
20200807,5442,3,636,5502086,8.31
20200807,5442,4,180,2368494,3.58
20200807,5442,5,229,4406998,6.66
20200807,5442,6,129,3480419,5.26
20200807,5442,7,65,2459803,3.71
20200807,5442,8,79,3807661,5.75
20200807,5442,9,129,9850350,14.89
20200807,5442,10,48,7148940,10.80
20200807,5442,11,33,9156591,13.84
20200807,5442,12,5,2574326,3.89
20200807,5442,13,2,1343199,2.03
20200807,5442,14,0,0,0.00
20200807,5442,15,5,8748490,13.22
20200807,5442,16,0,0,0.00
20200807,5442,17,4974,66150994,100.00
20200807,5443,1,16956,1424171,0.86
20200807,5443,2,10225,23386869,14.16
20200807,5443,3,2032,16735698,10.13
20200807,5443,4,510,6566415,3.97
20200807,5443,5,461,8626536,5.22
20200807,5443,6,265,6858562,4.15
20200807,5443,7,117,4261106,2.58
20200807,5443,8,111,5174616,3.13
20200807,5443,9,175,12996575,7.87
20200807,5443,10,73,10099552,6.11
20200807,5443,11,30,8649827,5.23
20200807,5443,12,7,3412147,2.06
20200807,5443,13,2,1358000,0.82
20200807,5443,14,1,888535,0.53
20200807,5443,15,8,54697535,33.12
20200807,5443,16,0,0,0.00
20200807,5443,17,30973,165136144,100.00
20200807,5450,1,10249,343801,0.28
20200807,5450,2,1421,3333061,2.72
20200807,5450,3,317,2615433,2.13
20200807,5450,4,102,1304096,1.06
20200807,5450,5,84,1566383,1.27
20200807,5450,6,73,1934308,1.58
20200807,5450,7,45,1628789,1.33
20200807,5450,8,35,1624427,1.32
20200807,5450,9,59,4148685,3.38
20200807,5450,10,31,4432600,3.62
20200807,5450,11,10,2613000,2.13
20200807,5450,12,4,2133760,1.74
20200807,5450,13,2,1478000,1.20
20200807,5450,14,0,0,0.00
20200807,5450,15,5,93235907,76.17
20200807,5450,16,0,0,0.00
20200807,5450,17,12437,122392250,100.00
20200807,5452,1,14677,1196675,0.80
20200807,5452,2,4328,9656455,6.49
20200807,5452,3,1001,7492915,5.03
20200807,5452,4,465,5744127,3.86
20200807,5452,5,219,3998754,2.68
20200807,5452,6,264,6617238,4.44
20200807,5452,7,123,4350158,2.92
20200807,5452,8,78,3592514,2.41
20200807,5452,9,172,11991485,8.06
20200807,5452,10,80,10986200,7.38
20200807,5452,11,34,9417661,6.33
20200807,5452,12,9,4728703,3.17
20200807,5452,13,1,680000,0.45
20200807,5452,14,2,1915552,1.28
20200807,5452,15,10,66395232,44.63
20200807,5452,16,0,0,0.00
20200807,5452,17,21463,148763669,100.00
20200807,5455,1,4299,453429,0.69
20200807,5455,2,376,783032,1.19
20200807,5455,3,62,433621,0.66
20200807,5455,4,21,260922,0.39
20200807,5455,5,11,188097,0.28
20200807,5455,6,8,191050,0.29
20200807,5455,7,4,137215,0.20
20200807,5455,8,3,147500,0.22
20200807,5455,9,9,641123,0.97
20200807,5455,10,3,448035,0.68
20200807,5455,11,3,766626,1.17
20200807,5455,12,1,403000,0.61
20200807,5455,13,1,615300,0.93
20200807,5455,14,0,0,0.00
20200807,5455,15,5,60032863,91.65
20200807,5455,16,0,0,0.00
20200807,5455,17,4806,65501813,100.00
20200807,5457,1,2911,618778,0.36
20200807,5457,2,5440,9269868,5.46
20200807,5457,3,451,3665936,2.16
20200807,5457,4,123,1595334,0.94
20200807,5457,5,69,1296308,0.76
20200807,5457,6,85,2207539,1.30
20200807,5457,7,27,983033,0.57
20200807,5457,8,28,1284585,0.75
20200807,5457,9,53,3972815,2.34
20200807,5457,10,33,4649063,2.74
20200807,5457,11,34,9965000,5.87
20200807,5457,12,11,5624932,3.31
20200807,5457,13,4,2758000,1.62
20200807,5457,14,2,1775000,1.04
20200807,5457,15,19,119918809,70.71
20200807,5457,16,0,0,0.00
20200807,5457,17,9290,169585000,100.00
20200807,5460,1,7187,949612,1.55
20200807,5460,2,1665,4127096,6.74
20200807,5460,3,515,3853808,6.29
20200807,5460,4,167,2077861,3.39
20200807,5460,5,150,2632587,4.29
20200807,5460,6,157,3919365,6.40
20200807,5460,7,73,2557669,4.17
20200807,5460,8,34,1503142,2.45
20200807,5460,9,75,5148438,8.40
20200807,5460,10,41,5382582,8.79
20200807,5460,11,20,6044622,9.87
20200807,5460,12,14,6894526,11.26
20200807,5460,13,11,7181531,11.72
20200807,5460,14,3,2589190,4.22
20200807,5460,15,4,6365201,10.39
20200807,5460,16,0,0,0.00
20200807,5460,17,10116,61227230,100.00
20200807,5464,1,1531,214800,0.30
20200807,5464,2,2603,5365971,7.55
20200807,5464,3,423,3423181,4.81
20200807,5464,4,145,1903596,2.67
20200807,5464,5,85,1597622,2.24
20200807,5464,6,75,1993684,2.80
20200807,5464,7,53,1926015,2.70
20200807,5464,8,33,1535050,2.15
20200807,5464,9,60,4373262,6.15
20200807,5464,10,22,2975672,4.18
20200807,5464,11,10,2839244,3.99
20200807,5464,12,2,989000,1.39
20200807,5464,13,4,2883479,4.05
20200807,5464,14,5,4701254,6.61
20200807,5464,15,8,34349660,48.33
20200807,5464,16,0,0,0.00
20200807,5464,17,5059,71071490,100.00
20200807,5465,1,1105,317669,0.19
20200807,5465,2,1567,3364232,2.05
20200807,5465,3,359,2876804,1.75
20200807,5465,4,138,1745553,1.06
20200807,5465,5,104,1905628,1.16
20200807,5465,6,88,2262201,1.37
20200807,5465,7,70,2481373,1.51
20200807,5465,8,29,1316226,0.80
20200807,5465,9,78,5609808,3.41
20200807,5465,10,47,6409917,3.90
20200807,5465,11,17,4517847,2.75
20200807,5465,12,11,5627489,3.42
20200807,5465,13,5,3460188,2.10
20200807,5465,14,3,2575804,1.56
20200807,5465,15,12,119621072,72.89
20200807,5465,16,0,0,0.00
20200807,5465,17,3633,164091811,100.00
20200807,5467,1,1050,371492,0.43
20200807,5467,2,508,1181368,1.37
20200807,5467,3,134,996876,1.15
20200807,5467,4,56,706283,0.82
20200807,5467,5,43,790043,0.91
20200807,5467,6,30,764222,0.88
20200807,5467,7,18,627202,0.72
20200807,5467,8,10,469489,0.54
20200807,5467,9,29,2213503,2.57
20200807,5467,10,12,1631574,1.89
20200807,5467,11,9,2412627,2.80
20200807,5467,12,2,1003881,1.16
20200807,5467,13,4,2587579,3.00
20200807,5467,14,1,868144,1.00
20200807,5467,15,5,69471626,80.69
20200807,5467,16,0,0,0.00
20200807,5467,17,1911,86095909,100.00
20200807,5468,1,3393,548559,2.76
20200807,5468,2,431,951549,4.80
20200807,5468,3,86,636819,3.21
20200807,5468,4,23,303418,1.53
20200807,5468,5,12,208700,1.05
20200807,5468,6,13,338203,1.70
20200807,5468,7,12,405176,2.04
20200807,5468,8,8,371464,1.87
20200807,5468,9,10,728728,3.67
20200807,5468,10,6,685961,3.46
20200807,5468,11,4,1026822,5.17
20200807,5468,12,1,516000,2.60
20200807,5468,13,1,797277,4.02
20200807,5468,14,0,0,0.00
20200807,5468,15,1,12304233,62.07
20200807,5468,16,0,0,0.00
20200807,5468,17,4001,19822909,100.00
20200807,5469,1,10804,1552572,0.29
20200807,5469,2,15445,30234420,5.72
20200807,5469,3,2290,17344208,3.28
20200807,5469,4,755,9075692,1.71
20200807,5469,5,395,7154181,1.35
20200807,5469,6,401,9850043,1.86
20200807,5469,7,182,6342086,1.20
20200807,5469,8,141,6508953,1.23
20200807,5469,9,224,15674002,2.96
20200807,5469,10,98,13141883,2.48
20200807,5469,11,57,16557535,3.13
20200807,5469,12,22,10947558,2.07
20200807,5469,13,10,7295003,1.38
20200807,5469,14,10,8711360,1.64
20200807,5469,15,52,368051856,69.64
20200807,5469,16,0,0,0.00
20200807,5469,17,30886,528441352,100.00
20200807,5471,1,9635,443251,0.26
